camera,imgtype,zoom,exposure,gain,frame,lifter,timestamp,id,plantbarcode,treatment,cartag,measurementlabel,other,image,sample,in_bounds,area,convex_hull_area,solidity,perimeter,width,height,longest_path,convex_hull_vertices,object_in_frame,ellipse_major_axis,ellipse_minor_axis,ellipse_angle,ellipse_eccentricity,filename
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,4131.0,4182.0,0.9878048780487805,291.1787132024765,102,74,757,24,True,115.40059661865234,45.1512565612793,55.90285873413086,0.9202815846481792,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S0
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3501.0,3491.0,1.0028645087367516,255.33809351921082,46,103,681,29,True,100.11031341552734,43.658050537109375,173.70443725585938,0.8998984875280244,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S1
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3362.0,3343.0,1.0056835177983847,253.68123936653137,103,44,685,27,True,100.11961364746094,42.21339416503906,86.58789825439453,0.9067681443896757,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S10
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3872.0,3901.0,0.9925660087157139,282.69343197345734,90,80,731,26,True,112.21290588378906,43.499732971191406,130.86338806152344,0.9218051387226139,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S11
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3698.0,3684.5,1.003663997828742,267.78174459934235,43,109,758,26,True,108.53300476074219,42.566715240478516,179.6648406982422,0.9198796924054655,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S12
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3483.0,3484.0,0.9997129735935706,266.2670258283615,46,107,733,27,True,107.10900115966797,40.38054275512695,11.272479057312012,0.9262115508796398,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S13
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3733.0,3767.0,0.9909742500663659,278.7523070573807,113,48,763,26,True,111.7399673461914,42.49319076538086,80.3958511352539,0.9248687735071374,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S14
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3640.0,3676.0,0.9902067464635473,274.85281229019165,61,96,708,22,True,107.74504852294922,42.702510833740234,24.228134155273438,0.9181084635767867,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S15
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3573.0,3613.0,0.9889288679767506,285.37972366809845,69,99,819,26,True,116.31175994873047,39.06726837158203,28.985136032104492,0.9419033312656309,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S16
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,114.0,100.0,1.14,47.65685415267944,20,7,109,7,True,21.881441116333008,5.9081878662109375,94.58052825927734,0.9628577749131703,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S17
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,4055.0,4050.5,1.0011109739538329,286.5096664428711,45,119,824,28,True,119.8324203491211,43.0002555847168,3.9442431926727295,0.9334004021262415,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S18
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3311.0,3340.5,0.991168986678641,260.85281229019165,47,103,688,26,True,104.20416259765625,39.50990676879883,166.50009155273438,0.9253316912556042,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S19
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3721.0,3704.5,1.004454042380888,276.61017167568207,43,114,776,30,True,114.97172546386719,40.476219177246094,6.505429744720459,0.935979810461554,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S2
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3594.0,3619.5,0.9929548280149192,277.37972366809845,62,101,787,23,True,107.31307220458984,42.08794021606445,27.917797088623047,0.919880950588675,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S20
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3639.0,3676.0,0.9899347116430903,273.2792184352875,67,98,752,30,True,106.81546020507812,43.36268997192383,149.57476806640625,0.9138913211384347,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S21
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3654.0,3648.5,1.0015074688228038,272.61017167568207,110,45,758,25,True,108.95782470703125,41.84956359863281,80.68260192871094,0.9232958384656388,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S22
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3166.0,3184.0,0.9943467336683417,255.23758828639984,73,78,674,22,True,98.28509521484375,40.53359603881836,139.6743927001953,0.9109990863314812,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S23
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3441.0,3486.0,0.9870912220309811,264.7939372062683,76,83,675,24,True,101.7949447631836,42.08769226074219,137.28805541992188,0.9105242710503336,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S24
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3705.0,3717.5,0.9966375252185609,277.23758828639984,65,96,726,24,True,111.19446563720703,41.95391845703125,153.39035034179688,0.926090188200123,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S25
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3472.0,3479.0,0.9979879275653923,262.20815074443817,93,65,758,27,True,103.44341278076172,41.92267990112305,57.55794143676758,0.9141963195568986,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S26
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3248.0,3262.0,0.9957081545064378,249.68123936653137,47,98,703,24,True,97.03768157958984,41.57712173461914,169.1956787109375,0.9035590066916829,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S27
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3653.0,3676.5,0.9936080511355909,272.7523070573807,48,110,751,29,True,108.46223449707031,42.28862762451172,10.037574768066406,0.9208603175360937,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S28
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3382.0,3392.0,0.9970518867924528,267.4802289009094,101,57,762,26,True,107.65959930419922,39.07050323486328,66.14431762695312,0.9318250710650225,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S29
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3586.0,3599.0,0.9963878855237566,267.92387998104095,98,56,748,20,True,105.71070098876953,43.00873565673828,68.80810546875,0.9134935597858924,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S3
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3656.0,3712.0,0.9849137931034483,285.2792184352875,67,104,785,28,True,112.4991683959961,40.99656295776367,28.245243072509766,0.931236034155693,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S30
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3573.0,3571.0,1.000560067208065,263.92387998104095,46,107,736,28,True,108.07704162597656,41.67098617553711,171.21119689941406,0.9226796649446845,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S31
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,2916.0,2927.5,0.9960717335610589,241.92387998104095,90,52,645,25,True,96.12447357177734,38.1259880065918,111.56866455078125,0.9179779429916456,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S32
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3578.0,3586.5,0.9976300013941168,273.92387998104095,111,46,715,23,True,111.30252075195312,41.04672622680664,100.37617492675781,0.9295146318067495,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S33
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3312.0,3359.0,0.9860077403989282,261.23758828639984,53,101,682,24,True,103.10581970214844,40.31389236450195,160.0758514404297,0.9203926685483443,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S34
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3353.0,3391.5,0.9886480908152735,257.09545290470123,50,99,683,25,True,97.78328704833984,43.09365463256836,15.409343719482422,0.897651637306882,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S35
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3657.0,3651.5,1.0015062303163085,272.61017167568207,42,113,747,24,True,111.27629852294922,41.60335922241211,175.85533142089844,0.9274793441608082,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S36
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3403.0,3430.0,0.9921282798833819,262.6518018245697,53,102,697,29,True,102.7811508178711,41.48060607910156,160.4036407470703,0.9149435488167504,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S37
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3793.0,3802.5,0.9975016436554898,280.02438521385193,113,46,777,31,True,111.08692169189453,43.14842224121094,96.49913024902344,0.9214822966578736,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S4
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3225.0,3266.0,0.9874464176362523,263.0365778207779,93,66,773,28,True,104.10631561279297,38.78752899169922,56.31510543823242,0.9280016279842085,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S5
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3443.0,3454.5,0.9966710088290636,268.71067690849304,43,108,749,23,True,108.67623138427734,40.17151641845703,173.15963745117188,0.9291734587048924,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S6
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,2973.0,2977.0,0.9986563654685925,249.78174459934235,99,44,711,28,True,103.04786682128906,36.24030685424805,103.14070892333984,0.936118700682443,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S7
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3794.0,3779.0,1.0039693040486901,275.4385987520218,42,115,761,25,True,112.12708282470703,42.30790328979492,178.16661071777344,0.9260825347306411,NA
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,07-13-2021_Epson_V600005_S8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,07-13-2021_Epson_V600005_S8
Epson,none,none,none,none,none,none,07-13-2021,none,none,none,none,V600005,none,/Users/Uzezi/OneDrive/Documents/Anna_Plant_Phenotyping/seed_pipeline_test/scan_2/07-13-2021_Epson_V600005.jpg,default,True,3711.0,3687.0,1.0065093572009765,272.2670258283615,47,109,751,25,True,112.91951751708984,41.42512130737305,12.078997611999512,0.9302780245408852,NA
